id;6;time;11:42:01;temp;19.01
id;7;time;11:56:00;temp;13.39
id;4;time;12:01:10;temp;20.94
id;3;time;12:03:32;temp;20.98
id;6;time;12:08:48;temp;19.35
id;7;time;12:26:21;temp;13.6
id;4;time;12:30:45;temp;21.44
id;3;time;12:34:17;temp;21.11
id;6;time;12:37:47;temp;19.61
id;5;time;12:37:49;temp;19.62
id;4;time;12:58:39;temp;21.51
id;3;time;13:04:20;temp;21.01
id;6;time;13:05:44;temp;19.71
id;5;time;13:05:46;temp;19.75
id;4;time;13:15:07;temp;21.6
id;7;time;13:17:40;temp;13.75
id;3;time;13:26:28;temp;21.09
id;6;time;13:31:02;temp;19.82
id;4;time;13:37:48;temp;22.14
id;5;time;13:38:35;temp;19.85
id;4;time;13:50:36;temp;22.66
id;6;time;13:53:48;temp;20.33
id;7;time;14:03:26;temp;14.06
id;3;time;14:05:19;temp;21.62
id;4;time;14:05:23;temp;23.18
id;6;time;14:19:46;temp;20.61
id;4;time;14:26:13;temp;23.7
id;3;time;14:36:54;temp;22.13
id;4;time;14:45:23;temp;24.21
id;5;time;14:50:23;temp;20.36
id;6;time;14:58:56;temp;21.12
id;4;time;15:08:14;temp;24.71
id;7;time;15:26:25;temp;14.56
id;6;time;15:30:55;temp;21.63
id;4;time;15:31:14;temp;25.24
id;3;time;15:33:37;temp;22.65
id;3;time;18:11:17;temp;22.95
id;7;time;18:37:32;temp;16.75
id;4;time;18:47:45;temp;25.6
id;7;time;18:50:36;temp;17.26
id;6;time;18:51:57;temp;22.3
id;5;time;18:53:45;temp;21.59
id;7;time;18:53:48;temp;17.83
id;7;time;18:55:08;temp;18.46
id;7;time;18:56:29;temp;19.02
id;7;time;18:58:20;temp;19.53
id;3;time;19:04:58;temp;22.65
id;7;time;19:05:12;temp;19.02
id;6;time;19:08:01;temp;22.23
id;7;time;19:12:25;temp;18.52
id;4;time;19:22:22;temp;25.36
id;3;time;19:28:25;temp;22.58
id;7;time;19:29:00;temp;18.01
id;6;time;19:31:47;temp;22.19
id;5;time;19:35:26;temp;21.63
id;4;time;19:52:46;temp;24.86
id;7;time;19:54:39;temp;17.5
id;4;time;21:07:22;temp;23.73
id;3;time;21:10:45;temp;21.75
id;6;time;21:11:04;temp;21.47
id;7;time;21:11:35;temp;16.48
id;4;time;21:17:47;temp;23.53
id;6;time;21:21:57;temp;21.65
id;3;time;21:25:16;temp;21.59
id;5;time;21:31:34;temp;21.2
id;4;time;21:36:06;temp;23.38
id;5;time;7:26:27;temp;19.29
id;3;time;7:31:24;temp;19.93
id;6;time;7:46:04;temp;18.83
id;3;time;8:02:30;temp;19.99
id;3;time;8:09:36;temp;19.95
id;7;time;8:16:37;temp;12.64
id;6;time;8:32:17;temp;18.8
id;4;time;8:40:30;temp;19.85
id;5;time;8:46:48;temp;19.27
id;3;time;8:48:17;temp;20.01
id;7;time;9:47:01;temp;12.64
id;6;time;9:49:08;temp;18.62
id;4;time;9:51:26;temp;19.78
id;5;time;9:56:06;temp;19.34
id;3;time;9:56:42;temp;19.95
id;7;time;10:00:46;temp;12.64
id;6;time;10:01:22;temp;18.6
id;4;time;10:02:32;temp;19.85
id;3;time;10:16:38;temp;19.95
id;7;time;11:07:30;temp;12.86
id;6;time;11:15:03;temp;18.85
id;4;time;11:18:11;temp;19.96
id;3;time;11:33:11;temp;20.06
id;5;time;11:34:32;temp;19.43
id;7;time;12:10:33;temp;13.37
id;5;time;12:11:11;temp;19.53
id;6;time;12:49:30;temp;19.3
id;4;time;13:06:06;temp;20.15
id;5;time;13:06:35;temp;19.62
id;7;time;13:08:43;temp;13.52
id;3;time;13:09:58;temp;20.43
id;4;time;13:20:03;temp;20.09
id;6;time;13:20:49;temp;19.27
id;5;time;13:22:10;temp;19.62
id;7;time;13:22:49;temp;13.56
id;3;time;13:25:30;temp;20.44
id;4;time;13:39:13;temp;20.2
id;6;time;13:40:54;temp;19.31
id;5;time;13:41:25;temp;19.6
id;7;time;13:41:26;temp;13.66
id;3;time;13:42:24;temp;20.5
id;4;time;14:29:08;temp;20.3
id;6;time;14:46:12;temp;19.44
id;3;time;14:50:18;temp;20.64
id;7;time;14:57:13;temp;14.0
id;6;time;16:03:55;temp;19.54
id;5;time;16:04:52;temp;19.75
id;4;time;17:13:11;temp;20.31
id;5;time;17:16:41;temp;19.61
id;6;time;17:21:06;temp;19.42
id;4;time;18:21:56;temp;20.26
id;6;time;18:23:23;temp;19.38
id;5;time;18:23:27;temp;19.58
id;7;time;18:27:05;temp;14.32
