id;2;time;15:00:51;energy;16306.0
id;2;time;15:02:50;energy;16819.0
id;2;time;15:03:03;energy;17252.0
id;2;time;15:03:15;energy;16947.0
id;2;time;15:03:18;energy;16931.0
id;2;time;15:03:23;energy;16947.0
id;2;time;15:03:24;energy;16931.0
id;2;time;15:03:29;energy;16947.0
id;2;time;15:03:31;energy;16931.0
id;2;time;15:03:32;energy;16947.0
id;2;time;15:03:34;energy;16931.0
id;2;time;15:04:05;energy;16306.0
